record_id,district,place_name,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date,distance_to_river_m_log1p,population_density_per_km2_log1p,rainfall_7d_mm_log1p,monthly_rainfall_mm_log1p,nearest_hospital_km_log1p,nearest_evac_km_log1p,elevation_m_yeojohnson,drainage_index_yeojohnson,ndvi_qmap,ndwi_qmap,built_up_percent_qmap,seasonal_index,terrain_roughness_index,socioeconomic_status_index,extreme_weather_index,generation_year,generation_month,generation_day,generation_dayofyear,generation_quarter,generation_date_missing,distance_to_river_m_invalid_flag,distance_to_river_m_clipped,rainfall_7d_mm_invalid_flag,rainfall_7d_mm_clipped,monthly_rainfall_mm_invalid_flag,monthly_rainfall_mm_clipped,built_up_percent_invalid_flag,built_up_percent_clipped,drainage_index_invalid_flag,drainage_index_clipped,ndvi_invalid_flag,ndvi_clipped,ndwi_invalid_flag,ndwi_clipped,elevation_m_invalid_flag,elevation_m_clipped
F119807,Anuradhapura,Udarapola North,9.572763,80.45192,67.0,2446.4,Urban,Peaty,Well,Grid,Fair,533.0,26.0,Urban,144.3,399.9,0.642,-0.121,-0.007,Unlikely,0.0,29.0,1.63,2.0,0.0,Yes,7986,No,Poor infrastructure,True,2024-07-03,7.984053023263181,6.280395838960195,5.275557095969436,6.176013976552284,0.9669838461896731,1.0986122886681096,18.293956319549675,0.5526545613809192,-1.0663039018153315,-0.1409772839403474,0.1359106806464805,0.0246641207055906,1.0659652967076072,0.6484640292469908,0.7662084621234182,2024,7,3,185,3,0,0,2446.4,0,144.3,0,399.9,0,26.0,0,0.642,0,-0.121,0,-0.007,0,67.0
F119811,Anuradhapura,Nayagama North,8.512383,80.320525,170.0,2751.0,Agriculture,Clay,Well,Mixed,Fair,439.0,54.9,Rural,131.4,241.2,0.054,0.544,0.335,Likely,0.0,14.0,16.27,2.11,0.4003,No,7187,No,Other,True,2024-09-27,8.082833964986023,6.0867747269123065,5.207294452740718,5.7757017253781955,2.848970892158587,1.1346227261911428,32.50172505182076,0.0531906178379478,1.32469145400242,1.1400769252954,1.431970891035265,-0.9970117702486972,0.575401736582323,0.4684997705235817,0.637843717970016,2024,9,27,271,3,0,0,2751.0,0,131.4,0,241.2,0,54.9,0,0.054,0,0.544,0,0.335,0,170.0
F119812,Ampara,Kirimulla North,9.511937,81.53237,90.0,3734.0,Agriculture,Loamy,Municipal,Missing,Good (paved),374.0,28.2,Rural,207.5,37.4,0.712,0.564,-0.273,Unlikely,0.0,5.0,1.83,5.42,0.5686,Yes,8906,No,Other,True,2023-12-22,8.347921572660455,5.926926025970411,5.555666607880088,4.7755083189872645,1.0402767116551463,1.8594181177018696,21.990357502468576,0.6047714906428486,1.394013352216768,-1.174386524713683,0.2406713963561502,-0.3651021023738861,0.7749313766560328,0.4137550753598458,0.7233313983196804,2023,12,22,356,4,0,0,3734.0,0,207.5,0,37.4,0,28.2,0,0.712,0,0.564,0,-0.273,0,90.0
F119813,Kandy,Polamulla East,6.711188,81.430198,1129.0,4054.2,Forest,Peaty,Well,Grid,Good (paved),1146.0,57.5,Urban,77.8,77.8,0.101,0.187,0.253,Likely,0.0,91.0,3.1,1.96,0.7277,No,2660,No,Other,True,2025-06-25,8.421034156522358,7.044905117129371,4.859807428267191,5.06871909689596,1.410986973710262,1.085189268335969,100.93148263000852,0.0982336121444282,0.0703137433832063,0.839121020439341,1.53496893818657,0.498263507741836,0.6809221448892931,0.7112148540118318,0.7637170305347301,2025,6,25,176,2,0,0,4054.2,0,77.8,0,77.8,0,57.5,0,0.101,0,0.187,0,0.253,0,1129.0
F119815,Polonnaruwa,Polawatta North,7.464367,81.276668,71.0,251.9,Agriculture,Peaty,Municipal,Mixed,Good (paved),416.0,1.0,Rural,552.6101212103891,325.3,0.472,0.245,-0.325,Unlikely,1.0,43.0,8.36,2.93,0.4581,Yes,16126,No,High flood risk; Poor infrastructure,True,2024-08-09,6.605700749667781,6.0330862217988015,6.403258716546321,6.007511530247236,2.2364452904895007,1.3686394258811698,18.970596793878556,0.4205560643828347,0.2809108496460439,-1.3781137589543455,-5.199337582605575,-0.4799950024985255,0.8455350417295207,0.5369030201630675,0.8446112095613535,2024,8,9,222,3,0,0,251.9,0,552.6101212103891,0,325.3,0,1.0,0,0.472,0,0.245,0,-0.325,0,71.0
F119816,Ratnapura,Ihalawatta West,9.267687,80.134831,18.0,9934.8,Forest,Sandy,Tube-well,Grid,Good (paved),303.0,21.4,Rural,54.1,99.4,0.791,0.231,-0.218,Unlikely,0.0,44.0,22.85,1.55,0.2577,No,2129,No,Poor infrastructure,True,2025-04-16,9.251693209611828,5.717027701406222,4.656807323066353,5.196121676305413,3.1717842173343502,0.9360933591703348,7.812730522319282,0.6621486332968873,0.2367988898819027,-0.9734487290930868,-0.0980130612590777,1.2317423426386591,0.8162473912962039,0.3966718150351407,0.7389658998516777,2025,4,16,106,2,0,0,9934.8,0,54.1,0,99.4,0,21.4,0,0.791,0,0.231,0,-0.218,0,18.0
F119817,Kegalle,Ihalathota South,8.244351,81.41802,65.0,127.0,Plantation,Sandy,Well,Off-grid (solar),Good (paved),223.0,14.1,Rural,21.9,351.7,0.165,0.911,0.44,Likely,0.0,65.0,21.65,0.8,0.0842,Yes,21470,No,Other,True,2024-02-04,6.420642520353691,5.41164605185504,4.291819585395822,6.070438771026603,3.120159851929043,0.5877866649021191,17.949400804497532,0.157838404397622,2.481052187246536,1.5112816624604608,-0.4696030591824158,0.4317963794738584,0.528188102152685,0.6065505204077107,0.7259680607720703,2024,2,4,35,1,0,0,127.0,0,21.9,0,351.7,0,14.1,0,0.165,0,0.911,0,0.44,0,65.0
F119819,Matale,Pahalanuwara,6.54719,81.865801,538.0,1395.0,Scrub,Silty,Tube-well,Grid,Fair,15.0,35.7,Rural,22.7,142.6,0.177,-0.054,-0.007,Unlikely,0.0,65.0,6.08,9.8,0.5171,Yes,6911,Yes,Other,True,2025-04-26,7.540301642337506,2.772588722239781,4.302704141656741,5.410621290257521,1.9572739077056285,2.379546134130174,65.01370371757451,0.1688045890355785,-0.8231716109385887,-0.1409772839403474,0.6104835432900303,1.1110716217532215,0.6773478998778487,0.4807761332825891,0.4228468588489589,2025,4,26,116,2,0,0,1395.0,0,22.7,0,142.6,0,35.7,0,0.177,0,-0.054,0,-0.007,0,538.0
F119820,Missing,Udaravila North,9.58516,79.702692,141.0,4596.0,Wetland,Silty,Tube-well,Grid,Fair,1482.0,43.6,Urban,54.8,332.7,0.417,-0.202,0.281,Likely,1.0,39.0,9.68,3.01,0.8395,Yes,1187,No,Other,True,2024-08-02,8.53373516549521,7.301822342137932,4.663433038295702,6.025553294456503,2.3683728335320486,1.3887912413184778,28.995154369827116,0.3759667490408407,-1.3846282582878238,0.9416998217386928,0.9674215661017008,-0.5527373728341914,0.9213971734996412,0.6228775078158465,0.6690280531642178,2024,8,2,215,3,0,0,4596.0,0,54.8,0,332.7,0,43.6,0,0.417,0,-0.202,0,0.281,0,141.0
F119821,Colombo,Welimedura,6.640024,81.463258,105.0,346.4,Wetland,Silty,Surface water,Grid,Good (paved),1575.0,64.2,Urban,83.4,163.9,0.577,-0.116,0.646,Likely,0.0,58.0,2.99,1.4,0.0,Yes,13330,No,Other,True,2024-10-06,6.725990867423084,7.362645270417825,4.90230264814583,5.501546213872927,1.383791230901772,0.8754687373538999,24.19104916634122,0.5031123578959278,-1.044408794872596,2.1022025614630286,1.7954776652810096,-1.033493148376686,0.8702337258324839,0.702939337490433,0.7212088398820132,2024,10,6,280,4,0,0,346.4,0,83.4,0,163.9,0,64.2,0,0.577,0,-0.116,0,0.646,0,105.0
F119822,Galle,Kudagama West,9.935852,79.999307,29.0,6465.2,Agriculture,Loamy,Surface water,Mixed,Good (paved),1514.0,52.9,Urban,37.3,185.1,0.431,0.392,-0.034,Unlikely,0.0,45.0,32.19,7.76,0.8509,No,7517,No,Other,True,2024-09-20,8.846870645756272,7.323170717943469,4.482995298715363,5.5845129759255085,3.502248625731883,2.1701959049483,10.713812257519464,0.387409146488291,0.7884553079874755,-0.2497214062148675,1.348458858238295,-0.7430246706296295,0.6815311888070917,0.6590338207332255,0.7709859874301069,2024,9,20,264,3,0,0,6465.2,0,37.3,0,185.1,0,52.9,0,0.431,0,0.392,0,-0.034,0,29.0
F119823,Jaffna,Ihalamulla North,6.763188,80.832929,60.0,978.9,Forest,Sandy,Surface water,Grid,Good (paved),811.0,6.1,Rural,115.3,76.7,0.551,0.201,0.119,Likely,0.0,95.0,2.8,14.85,0.2748,No,8728,No,Other,True,2024-05-06,7.2904959657739505,6.699500340161678,5.114991454070178,5.0617755262930295,1.33500106673234,2.7631695003232895,17.068347409584334,0.4829694892366537,0.129582313672137,0.3348506671056101,-0.901415642723606,0.8844788715011863,0.6788634583635327,0.5114032992641845,0.7152430086041415,2024,5,6,127,2,0,0,978.9,0,115.3,0,76.7,0,6.1,0,0.551,0,0.201,0,0.119,0,60.0
F119824,Gampaha,Pahalamedura Central,7.40547,81.898961,144.0,4022.2,Wetland,Silty,Well,Grid,No road access,1273.0,27.4,Urban,63.8,146.5,0.64,-0.056,0.388,Likely,0.0,39.0,7.94,4.44,0.6682,No,5032,No,Other,True,2024-01-15,8.41396323791833,7.149916836132109,4.744926546481662,5.42789971999689,2.190535589185423,1.6937790608678511,29.37098625180924,0.5511470473834735,-0.8318402964882592,1.327981604121872,0.2008180598924124,0.1235431672357008,0.7500734955703805,0.6401380044979166,0.8254789698451332,2024,1,15,15,1,0,0,4022.2,0,63.8,0,146.5,0,27.4,0,0.64,0,-0.056,0,0.388,0,144.0
F119825,Kegalle,Uduwatta East,6.682166,81.125493,118.0,3218.5,Bare Soil,Silty,Municipal,Grid,Fair,137.0,6.8,Rural,116.1,254.8,0.439,0.418,0.341,Likely,0.0,27.0,17.43,4.91,0.9675,Yes,2662,No,High flood risk; Poor infrastructure,True,2024-12-19,8.217680816176221,4.927253685157205,5.119784771078119,5.81702356975009,2.9139797716817317,1.776645831418007,25.994750906728136,0.3939189906307099,0.8845926423808339,1.164443705970982,-0.8643650473631331,-0.5158028307025522,0.739935377794492,0.3887968590174178,0.8039261844006067,2024,12,19,354,4,0,0,3218.5,0,116.1,0,254.8,0,6.8,0,0.439,0,0.418,0,0.341,0,118.0
F119826,Anuradhapura,Pananuwara Central,8.04078,80.835902,86.0,2485.0,Urban,Clay,Surface water,Off-grid (solar),Poor (unpaved),343.0,45.9,Urban,120.7,225.7,0.596,-0.281,0.349,Likely,0.0,47.0,3.49,10.4,0.2963,Yes,24883,No,High flood risk,True,2025-04-25,7.997124229450484,5.840641657373398,5.14690917814919,5.726426065783971,1.501852701754163,2.4336133554004498,21.378397441410673,0.5177125644352469,-1.694922676668298,1.1946284406765848,1.061884134877072,0.927979038875028,0.7031435611661894,0.639432461278739,0.70566134823946,2025,4,25,115,2,0,0,2485.0,0,120.7,0,225.7,0,45.9,0,0.596,0,-0.281,0,0.349,0,86.0
F119828,Batticaloa,Galagama East,7.624035,80.762222,38.0,777.1,Agriculture,Sandy,Surface water,Grid,Poor (unpaved),838.0,1.8,Rural,86.7,230.3,0.623,0.017,-0.097,Unlikely,1.0,34.0,40.18006160271374,1.58,0.2568,Yes,5343,No,Other,True,2025-07-23,7.142430287058177,6.732210706467206,4.926524129860278,5.741304858571056,3.7179541975362063,0.947789398933526,12.76386038826094,0.538290596037646,-0.5627963389464197,-0.4963895171794245,-1.1163688902907625,-0.0749929817931153,0.7952014014089286,0.389462771942506,0.6240349958475662,2025,7,23,204,3,0,0,777.1,0,86.7,0,230.3,0,1.8,0,0.623,0,0.017,0,-0.097,0,38.0
F119829,Matale,Ihalamulla Central,9.238764,80.251691,581.0,541.2,Scrub,Loamy,Municipal,Grid,Good (paved),650.0,23.8,Rural,133.6,612.9,0.685,0.201,-0.082,Unlikely,0.0,38.0,8.84,1.89,1.0,Yes,9843,No,Other,True,2024-06-15,6.935951746279263,6.478509642208569,5.219270685637746,6.54257364262412,2.286455711064162,1.0612565021243408,68.06091756983987,0.5848159810268279,0.129582313672137,-0.4376201502677812,0.0238390631822513,0.5736421005717695,1.0407910376211311,0.5752262775541312,0.8296928374580205,2024,6,15,167,2,0,0,541.2,0,133.6,0,612.9,0,23.8,0,0.685,0,0.201,0,-0.082,0,581.0
F119831,Mullaitivu,Polamedura West,7.003837,81.062623,0.0,2157.4,Plantation,Clay,Municipal,Mixed,Poor (unpaved),178.0,6.3,Rural,315.2,262.2,0.835,0.48,-0.338,Unlikely,2.0,31.0,9.27,3.5,0.461,No,12048,No,High flood risk; Poor infrastructure,True,2025-06-28,7.880349876488262,5.187385805840755,5.903723880848138,5.838810245831368,2.329227023940467,1.5040773967762742,0.0,0.6934805640513418,1.1050138780562988,-1.428482065306666,-0.8883093448377877,0.4499271619695003,0.8257540524771652,0.4592195111859443,0.9360797638418644,2025,6,28,179,2,0,0,2157.4,0,315.2,0,262.2,0,6.3,0,0.835,0,0.48,0,-0.338,0,0.0
F119833,Anuradhapura,Kudawatta Central,7.281063,80.501438,102.0,2967.7,Agriculture,Peaty,Municipal,Grid,Fair,10.0,33.2,Rural,85.2,73.8,0.804,0.102,-0.141,Unlikely,0.0,17.0,8.63,0.24,0.503,No,4588,No,Poor infrastructure,True,2025-11-23,8.147606028244658,2.3978952727983707,4.915587039279585,5.043235234229827,2.2648832258100344,0.2151113796169455,23.761900717751868,0.6714510827910226,-0.2419630314331278,-0.6674190444558503,0.4893066346558385,-0.8711683911860891,0.9217263988621276,0.3504942421409453,0.753341539206888,2025,11,23,327,4,0,0,2967.7,0,85.2,0,73.8,0,33.2,0,0.804,0,0.102,0,-0.141,0,102.0
F119834,Mannar,Udukanda West,6.182234,80.181085,9.0,1919.5,Scrub,Loamy,Surface water,Grid,Good (paved),532.0,21.3,Rural,37.0,125.3,0.781,-0.28,-0.337,Unlikely,0.0,44.0,0.39,25.09937523698666,0.4405,No,6916,No,Poor infrastructure,True,2024-10-16,7.786093956777297,6.278521424165844,4.479599685043052,5.3301578888177685,0.3293037471426004,3.261911376761942,4.842615538941847,0.6549666481365367,-1.6844636845245369,-1.4250105407895464,-0.1030567660911814,-0.9843079435231872,1.065852602764993,0.3555067582689654,0.4934967352015973,2024,10,16,290,4,0,0,1919.5,0,37.0,0,125.3,0,21.3,0,0.781,0,-0.28,0,-0.337,0,9.0
F119836,Kalutara,Kirinuwara East,9.411481,80.895047,79.0,1597.9,Urban,Loamy,Municipal,Grid,Good (paved),882.0,32.2,Urban,47.0,366.4,0.057,-0.189,0.388,Likely,0.0,47.0,2.06,4.31,0.4289,Yes,3080,No,Other,True,2025-02-21,7.642666929980004,6.78332520060396,4.586999678530592,6.103834225789334,1.118414915964289,1.6695918352538477,20.278373077785027,0.0560995466518171,-1.327981604121872,1.327981604121872,0.4417658421101638,0.4544421808598535,0.7187624539966491,0.5588759228931002,0.7912191972477413,2025,2,21,52,1,0,0,1597.9,0,47.0,0,366.4,0,32.2,0,0.057,0,-0.189,0,0.388,0,79.0
F119838,Kandy,Polawatta North,9.413432,80.985586,2039.0,6290.2,Plantation,Loamy,Municipal,Grid,Good (paved),3575.657846144774,70.5,Urban,12.2,13.4,0.64,0.144,0.277,Likely,0.0,85.0,37.98,26.83,0.7235,No,2525,Yes,Missing,True,2024-07-25,8.82137800404874,8.182184080824452,4.149453736556103,4.549346338624288,3.6630486940794142,3.326114575537799,143.02697577858393,0.5511470473834735,-0.0803788648229754,0.930036179723713,2.0492217065588028,0.0062892220225531,0.8948207859111883,0.7814377240949165,0.6658875700721149,2024,7,25,207,3,0,0,6290.2,0,12.2,0,13.4,0,70.5,0,0.64,0,0.144,0,0.277,0,2039.0
F119841,Kurunegala,Ihalamulla West,8.858845,81.255293,35.0,812.0,Bare Soil,Sandy,Municipal,Grid,Poor (unpaved),350.0,30.8,Rural,103.7,410.1,0.279,0.005,-0.24,Unlikely,0.0,44.0,1.7,5.62,0.1745,No,9362,No,High flood risk; Poor infrastructure,True,2025-07-10,7.169656167177383,5.860786223465865,5.042775603356192,6.196995037069616,0.9932517730102834,1.890095369948917,12.104944106357165,0.2595456990230467,-0.607463220944139,-1.053106263987631,0.3722459868401697,0.1061368853883899,1.057653789537465,0.4620323565841053,0.604825305035572,2025,7,10,191,3,0,0,812.0,0,103.7,0,410.1,0,30.8,0,0.279,0,0.005,0,-0.24,0,35.0
F119843,Mullaitivu,Pahalapola East,9.775121,81.712538,81.0,811.9,Agriculture,Peaty,Rainwater harvesting,Grid,Good (paved),286.0,1.0,Rural,83.7,67.6,0.573,0.501,-0.145,Unlikely,0.0,71.0,10.16,11.39,0.6579,No,3873,No,Other,True,2024-12-06,7.1695792054863965,5.659482215759621,4.904529004754716,5.002405327148339,2.412335956953165,2.5168896956410514,20.59663670119364,0.5000258570809322,1.179401750967482,-0.6831778069051377,-5.199337582605575,-0.5628418427777425,0.6799241379036961,0.4504933711439839,0.6503779282200697,2024,12,6,341,4,0,0,811.9,0,83.7,0,67.6,0,1.0,0,0.573,0,0.501,0,-0.145,0,81.0
F119844,Trincomalee,Nayapitiya South,7.326633,80.520136,85.0,2275.5,Forest,Peaty,Well,Grid,Good (paved),633.0,60.2,Rural,30.2,165.4,0.755,-0.056,0.129,Likely,0.0,80.0,7.37,1.86,0.1696,No,5611,Yes,Missing,True,2024-11-21,7.92403531750356,6.452048954437226,4.3993673870487635,5.507648244506006,2.124653884501384,1.0508216248317612,21.223580534851624,0.6361850909107546,-0.8318402964882592,0.3749364799738839,1.6369340749145096,-0.8552803352697284,1.6265381093007711,0.6365090375785253,0.7782531131901992,2024,11,21,326,4,0,0,2275.5,0,30.2,0,165.4,0,60.2,0,0.755,0,-0.056,0,0.129,0,85.0
F119845,Ratnapura,Panapola Central,6.388213,80.188028,73.0,1754.5,Agriculture,Silty,Municipal,Grid,Good (paved),82.0,23.0,Rural,82.1,126.0,0.603,0.253,-0.395,Unlikely,0.0,61.0,3.66,1.37,0.0,Yes,2185,No,Other,True,2025-03-21,7.715077996165226,4.418840607796598,4.892597411609744,5.3335424683348,1.5390154481375546,0.8628899551470399,19.303009944498378,0.5230665680956145,0.3097425315385302,-1.6467978686874012,-0.0150553932076984,0.801526871862312,1.210668278328649,0.4367642731549128,0.7487827390248373,2025,3,21,80,1,0,0,1754.5,0,82.1,0,126.0,0,23.0,0,0.603,0,0.253,0,-0.395,0,73.0
F119849,Kegalle,Galavila Central,7.031242,81.062907,62.0,632.1,Scrub,Clay,Surface water,Off-grid (solar),Fair,574.0,19.9,Rural,9.3,242.8,0.358,0.59,-0.196,Unlikely,0.0,31.0,18.41,6.64,0.3778,No,4464,No,Poor infrastructure,True,2024-01-05,7.020635426560191,6.354370040797351,4.102632754821978,5.780652681349905,2.9657883971809187,2.033397603178429,17.424264814577935,0.3270221380263705,1.484548612451711,-0.8771956463823601,-0.1740045812230954,-0.0541566149373614,0.7165242771705681,0.4278079808018203,0.8181291414510525,2024,1,5,5,1,0,0,632.1,0,9.3,0,242.8,0,19.9,0,0.358,0,0.59,0,-0.196,0,62.0
F119850,Anuradhapura,Mahagama Central,6.217784,80.177189,13.0,3978.5,Wetland,Peaty,Municipal,Grid,Poor (unpaved),841.0,1.0,Rural,37.1,237.4,0.513,0.7,0.174,Likely,0.0,48.0,9.98,1.04,0.4169,No,5054,No,Other,True,2025-08-25,8.404225537017304,6.7357800142423265,4.480732837882572,5.763844023395594,2.3960754360813845,0.712949807856125,6.261290400045507,0.4531801368825925,1.87757536181673,0.5467003923959779,-5.199337582605575,-0.4725831959523679,0.6601722258038383,0.3623736743733448,0.5746176052573622,2025,8,25,237,3,0,0,3978.5,0,37.1,0,237.4,0,1.0,0,0.513,0,0.7,0,0.174,0,13.0
F119853,Mullaitivu,Galagama Central,8.740612,80.163118,14.0,1067.3,Agriculture,Sandy,Municipal,Grid,Good (paved),538.0,6.0,Rural,106.7,434.9,0.671,-0.352,-0.254,Unlikely,0.0,59.0,9.42,23.06614027667073,0.4655,Yes,3728,No,High flood risk,True,2024-08-26,7.349036432981564,6.289715570908998,5.061957855929767,6.246243521589824,2.343727036325221,3.1808058848309755,6.588098855770858,0.5743967920032488,-1.951694274793408,-1.1070593519207448,-0.9070802442763028,-0.683573009874061,0.8235258422586158,0.5135180828342549,0.9053384351903592,2024,8,26,239,3,0,0,1067.3,0,106.7,0,434.9,0,6.0,0,0.671,0,-0.352,0,-0.254,0,14.0
F119854,Kalutara,Welinuwara,5.997672,80.350039,12.0,8338.1,Scrub,Silty,Surface water,Grid,Good (paved),1244.0,20.7,Urban,108.1,967.2934948890638,0.777,-0.097,0.416,Likely,0.0,68.0,5.71,13.22,0.0,No,8159,No,Other,True,2025-08-29,9.085400282521537,7.126890808898808,5.070785187312208,6.9550815778103035,1.9035989509835904,2.6546494243750947,5.924560546177895,0.6520874109026928,-0.967421566101701,1.4209546867599756,-0.1321130235613776,-0.3922668152535056,0.9018503724161596,0.7362784601038981,0.8438444480242309,2025,8,29,241,3,0,0,8338.1,0,108.1,0,967.2934948890638,0,20.7,0,0.777,0,-0.097,0,0.416,0,12.0
F119855,Trincomalee,Galathota,7.519752,80.40088,2.0,526.3,Agriculture,Loamy,Well,Mixed,Fair,18.0,1.0,Rural,210.9,159.2,0.444,0.067,0.345,Likely,1.0,29.0,2.45,9.49,0.3397,Yes,2477,No,Other,True,2025-10-20,6.92136006317996,2.9444389791664403,5.56872366120545,5.482181778267573,1.2383742310432684,2.3504224224082058,1.538119530891402,0.3979771593944181,-0.3668730515305163,1.1768904376238725,-5.199337582605575,-0.7137307388456162,0.6496672668974635,0.438830496618833,0.8054086251875971,2025,10,20,293,4,0,0,526.3,0,210.9,0,159.2,0,1.0,0,0.444,0,0.067,0,0.345,0,2.0
F119857,Vavuniya,Ihalanuwara West,6.335296,81.022923,86.0,300.7,Scrub,Silty,Surface water,Grid,Good (paved),262.0,49.6,Rural,26.5,72.5,0.73,0.042,-0.209,Unlikely,2.0,74.0,9.63,3.49,0.5964,Yes,8421,Yes,Other,True,2024-06-04,6.6696221308839485,5.572154032177765,4.3528469958904275,5.034811161666894,2.363680192353857,1.501852701754163,21.378397441410673,0.6179755461688707,-0.461214604570589,-0.9339099412610544,1.2049354338870706,0.7459729520241629,1.2344233659602126,0.5467136245462003,0.8093095746195804,2024,6,4,156,2,0,0,300.7,0,26.5,0,72.5,0,49.6,0,0.73,0,0.042,0,-0.209,0,86.0
F119858,Kalutara,Panathota Central,6.465178,80.132,15.0,4647.2,Agriculture,Clay,Well,Grid,Good (paved),945.0,38.8,Rural,50.3,118.7,0.234,-0.447,0.247,Likely,0.0,74.0,9.09,2.28,0.6249,Yes,14230,No,Other,True,2024-08-04,8.543756784414272,6.852242569051878,4.6200524741801585,5.2976700119455495,2.3115448343655176,1.1878434223960523,6.90591243455031,0.2200419393418843,-2.338666774031644,0.8126540791496972,0.7480094551039417,-0.5291536767492471,0.8384255526102962,0.454123229309159,0.6374701356216733,2024,8,4,217,3,0,0,4647.2,0,50.3,0,118.7,0,38.8,0,0.234,0,-0.447,0,0.247,0,15.0
F119861,Polonnaruwa,Galapola North,8.015424,80.104396,33.0,1933.6,Scrub,Clay,Municipal,Grid,Good (paved),223.0,57.9,Rural,10.0,335.6,0.893,0.169,0.334,Likely,0.0,36.0,4.86,3.53,0.4748,No,3226,No,Other,True,2024-02-18,7.791935027731078,5.41164605185504,4.114136700662765,6.032535880886043,1.7681496035889213,1.5107219394949427,11.652840654860071,0.7341335478940679,0.0087820938275941,1.135284209184952,1.5542696066845807,0.5781121820991302,0.6726717443411645,0.4813955024755719,0.7630332014248599,2024,2,18,49,1,0,0,1933.6,0,10.0,0,335.6,0,57.9,0,0.893,0,0.169,0,0.334,0,33.0
F119862,Hambantota,Panapitiya Central,8.739537,80.227047,45.0,86.6,Agriculture,Peaty,Municipal,Grid,Poor (unpaved),10.0,6.1,Rural,63.9,9.0,0.286,-0.125,-0.208,Unlikely,0.0,31.0,5.77,12.39,0.4702,No,1943,No,Other,True,2025-09-30,6.352625477132351,2.3978952727983707,4.745795738695856,4.501703109722657,1.9125010869241836,2.5945081597030812,14.223663839643995,0.2656190316295186,-1.084195157559207,-0.930036179723713,-0.901415642723606,-1.0599954493865842,0.6114764487615352,0.5431941523198373,0.6738270924056315,2025,9,30,273,3,0,0,86.6,0,63.9,0,9.0,0,6.1,0,0.286,0,-0.125,0,-0.208,0,45.0
F119863,Batticaloa,Kirimedura Central,8.124961,80.721932,16.0,63.1,Plantation,Peaty,Well,Missing,Good (paved),302.0,1.0,Rural,138.5,115.7,0.567,0.173,0.373,Likely,0.0,45.0,5.33,1.69,0.544,Yes,12864,No,Other,True,2024-06-03,6.3108228696710915,5.713732805509369,5.245440493094489,5.2825465127034,1.8453002361560848,0.9895411936137476,7.21551917069149,0.4953876951175397,0.0238390631822513,1.2781367835433015,-5.199337582605575,0.3682928688895686,1.9214337836342497,0.4940786424152176,0.8051851911838167,2024,6,3,155,2,0,0,63.1,0,138.5,0,115.7,0,1.0,0,0.567,0,0.173,0,0.373,0,16.0
F119864,Gampaha,Pahalapola East,6.211762,81.711184,129.0,3784.8,Urban,Peaty,Surface water,Grid,Fair,1473.0,9.0,Urban,108.0,232.6,0.501,0.114,-0.023,Unlikely,0.0,43.0,5.18,2.9,0.3665,Yes,4519,No,Other,True,2025-10-02,8.359883669454208,7.295735072749282,5.070157241275325,5.7486620531644705,1.8213182714695997,1.3609765531356006,27.457412204045756,0.4436844166997466,-0.1957001783012041,-0.2059412068998025,-0.7397372194138898,-1.0271173120281158,0.7905560337533917,0.5763924772935158,0.762290632014232,2025,10,2,275,4,0,0,3784.8,0,108.0,0,232.6,0,9.0,0,0.501,0,0.114,0,-0.023,0,129.0
F119866,Mannar,Mahakumbura,7.831111,80.910863,3.0,372.1,Urban,Loamy,Tube-well,Off-grid (solar),Fair,535.0,1.0,Urban,115.8,371.7,0.536,-0.053,-0.358,Unlikely,0.0,45.0,3.46,13.45,0.8573,Yes,8337,No,High flood risk; Poor infrastructure,True,2024-11-05,6.756348207473286,6.284134161070802,5.117989968609422,6.115606369376659,1.4951487660319729,2.670694414558441,2.131480646462508,0.4712608446685213,-0.8196556973718009,-1.5105555152580796,-5.199337582605575,-0.8092610186748739,0.729751686161643,0.6395293035141189,0.7676545569780359,2024,11,5,310,4,0,0,372.1,0,115.8,0,371.7,0,1.0,0,0.536,0,-0.053,0,-0.358,0,3.0
F119868,Colombo,Polakumbura South,7.097341,80.477325,58.0,989.9,Wetland,Silty,Well,Off-grid (solar),Good (paved),1546.0,33.7,Urban,138.5,295.3,0.818,-0.041,0.486,Likely,1.0,35.0,4.52,7.53,0.2768,Yes,10163,No,High flood risk; Poor infrastructure,True,2025-09-05,7.2979698535422335,7.344072850573066,5.245440493094489,5.930839879449891,1.7083778602890038,2.143589361503588,16.707514418158702,0.6814264183216494,-0.7714496755296383,1.6541447865382133,0.5120605851503511,-0.7826329811092814,0.6820734942835016,0.6347668489789469,0.7834548190151702,2025,9,5,248,3,0,0,989.9,0,138.5,0,295.3,0,33.7,0,0.818,0,-0.041,0,0.486,0,58.0
